Local Body Code,Local Body Name,Local Body Type,"District Level Parent Name
",Intermediate Level Parent Name,Ward Code,Ward Number,"Ward Name (In English)
","Ward Name (In Local)
"
221218,ERAMAM -KUTTOOR,Village Panchayat,KANNUR,PAYYANNUR,1474699,17,ERAMAM PULLUKKARA,???? ??????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474700,1,ETTUKUDUKKA,????????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474701,2,KANAM,????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474702,3,CHALLACHAL,???????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474703,4,CHOORAL,??????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474704,5,VADAVANTHUR,??????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474705,6,MATHIL,?????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474706,7,ALAKKAD,????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474707,8,KALEESWARAM,?????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474708,9,KARINKUZHI,?????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474709,10,KUNDAYAMKOVVAL,???????????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474710,11,THAZHEKURUNTH,??????????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474711,12,KANKOL,?????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474712,13,PAPPARATTA,??????????
221221,KANKOLE- ALAPADAMBA,Village Panchayat,KANNUR,PAYYANNUR,1474713,14,KAKKIRIYAD,???????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475650,1,VADAKKUMBAD,????????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475651,2,PALAKKUNNU,???????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475652,3,NORTH MANAKKAD,????????? ????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475653,4,KOOKKANAM,????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475654,5,PUTHUR,?????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475655,6,VEREEKKARA,????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475656,7,KOZHUMMAL,??????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475657,8,KOOVACHERI,?????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475658,9,PERALAM,?????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475659,10,SOUTH MANAKKAD,?????? ????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475660,11,ONAKKUNNU,??????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475661,12,KUNIYAN KIZHAKKEKKARA,???????? ???????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475662,13,KUNIYAN PADINHARU,????????? ?????????
221222,KARIVELLUR -PERALAM,Village Panchayat,KANNUR,PAYYANNUR,1475663,14,PALLIKKOVVAL,??????????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474714,1,EDAT,???????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474715,2,CHERATT,????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474716,3,KUNNINUKIZHAKKU,???????????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474717,4,PARAMBATH,?????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474718,5,KIZHAKKANI,?????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474719,6,MALLIYOTE,???????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474720,7,PANACHIRA,????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474721,8,ANGADI,???????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474722,9,THALAYI,?????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474723,10,THEKKUMBAD,????????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474724,11,PUTHIYAPUZHAKKARA,????????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474725,12,KUTHIRUMMAL,????????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474726,13,KANDAMKULANGARA,????????????
221223,KUNHIMANGALAM,Village Panchayat,KANNUR,PAYYANNUR,1474727,14,VADAKKUMBAD,????????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474728,1,VALLIPPILAVU,?????????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474729,2,PADIYOTTUCHAL,???????????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474730,3,PADIYOTTUCHAL SOUTH,??????????????? ??????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474731,4,THATTUMMAL,???????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474732,5,KADUKKARAM,?????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474733,6,NHEKLI,??????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474734,7,PEDENA,?????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474735,8,PERINGOME SOUTH,????????? ??????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474736,9,KANJIRAPOYIL,??????????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474737,10,PERINTHATTA NORTH,?????????? ?????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474738,11,PERINTHATTA SOUTH,?????????? ??????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474739,12,THAVIDISSERI,???????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474740,13,ARAVANCHAL,??????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474741,14,PERINGOME WEST,????????? ????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474742,15,PERINGOME NORTH,????????? ?????????
221226,PERINGOME -VAYAKKARA,Village Panchayat,KANNUR,PAYYANNUR,1474743,16,VAYAKKARA,??????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474744,1,VADAKKUMBAD NORTH,???????????? ?????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474745,2,VADAKKUMBAD EAST,???????????? ???????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474746,3,KOVVAPPURAM KIZHAKKU,??????????? ???????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474747,4,KUNNATHERU RAMANTHALI,??????????? ????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474748,5,KALLETTINKADAVU,????????????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474749,6,KARANTHAD,?????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474750,7,EZHIMALA,?????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474751,8,KUNNARU CENTRAL,??????? ???????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474752,9,PALAKKODE CENTRAL,????????? ???????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474753,10,VALIYA KADAPPURAM,????????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474754,11,ETTIKULAM BEACH,??????????? ??????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474755,12,ETTIKULAM MOTTAKKUNNU,??????????? ?????????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474756,13,RAMANTHALI CENTRAL,???????? ???????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474757,14,RAMANTHALI WEST,???????? ????????
221227,RAMANTHALI,Village Panchayat,KANNUR,PAYYANNUR,1474758,15,KOVVAPPURAM PADINHARU,??????????? ?????????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474759,1,ODANTHODE,???????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474760,2,ANUNGODE,?????????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474761,3,KANICHAR,??????????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474762,4,VELLOONNI,??????????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474763,5,NELLIKKUNNU,??????????????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474764,6,CHENGOM,???????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474765,7,ELAPPEEDIKA,?????????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474766,8,POOLAKKUTTY,???????????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474767,9,NEDUMPURAMCHA,??????????????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474768,10,ODAPPUZHA,???????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474769,11,KOLAKKAD,?????????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474770,12,MAVADI,?????
221228,KANICHAR,Village Panchayat,KANNUR,PERAVOOR,1474771,13,CHANAPPARA,????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474772,1,KUNDERI,????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474773,2,THULLAL,????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474774,3,ILLIMUKKU,???????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474775,4,CHETTIAMPARAMBA,???????????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474776,5,VENDEKKUMCHAL,????????????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474777,6,NARANGATHATTU,?????????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474778,7,SANTHIGIRI,??????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474779,8,ADAKKATHODE,????????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474780,9,POYYAMALA,???????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474781,10,VELLOONNY,??????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474782,11,POOVATHINCHOLA,?????????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474783,12,MANHALAMPURAM,???????????
221229,KELAKAM,Village Panchayat,KANNUR,PERAVOOR,1474784,13,KELAKAM,?????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474785,1,ALACHERY,????????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474786,2,MENACHODI,?????????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474787,3,ARYAPARAMBA,????????????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474788,4,VAYANNUR,??????????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474789,5,VEKKALAM,???????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474790,6,ERAYIKKOLLY,?????????????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474791,7,NIDUMPURAMCHAL,?????????????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474792,8,KOMMERI,????????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474793,9,PUTHALAM,???????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474794,10,KAKKAMTHODU,?????????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474795,11,KOLAYAD,???????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474796,12,PADIPARAMBU,????????????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474797,13,PERUVA,?????
221230,KOLAYAD,Village Panchayat,KANNUR,PERAVOOR,1474798,14,EDAYAR,???????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474799,1,POYYAMALA,???????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474800,2,PALUKACHI,??????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474801,3,OTTAPLAVU,??????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474802,4,PANNIYAMALA,?????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474803,5,PALCHURAM,?????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474804,6,AMBAYATHODE,????????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474805,7,KANDAPPUNAM,??????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474806,8,MANNAMCHERY,?????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474807,9,KOTTIYOOR,???????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474808,10,NEENDUNOKKI,????????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474809,11,THALAKKANI,????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474810,12,VENGALODY,?????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474811,13,CHUNGAKUNNU,?????????????
221231,KOTTIYOOR,Village Panchayat,KANNUR,PERAVOOR,1474812,14,MADATHUMKAVU,????????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474813,1,SIVAPURAM,???????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474814,2,VELLILODE,??????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474815,3,ERATTENGAL,????????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474816,4,MALUR,???????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474817,5,KURUMBOLI,??????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474818,6,PANAMBATTA,????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474819,7,PUZHARI,??????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474820,8,THOLAMBRA,????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474821,9,THATTIAD,??????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474822,10,KUNDERIPOYIL,???????????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474823,11,PATTARI,???????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474824,12,POOVVAMPOYIL,?????????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474825,13,KANHILERI,??????????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474826,14,KAKKATTUPARAMBA,????????? ??????
221232,MALUR,Village Panchayat,KANNUR,PERAVOOR,1474827,15,MARUVANCHERI,??????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474828,1,OVVAPPALLY,????????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474829,2,AYYAPPANKAVE,??????????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474830,3,VILAKODE,?????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474831,4,PULLANHIYODE,??????????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474832,5,PALA,???
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474833,6,PERUMPUNNA,???????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474834,7,KAKKAYANGAD,????????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474835,8,VATTAPOIL,?????????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474836,9,GRAMAM,??????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474837,10,MUDAKOZHI,?????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474838,11,KADUKKAPALAM,?????????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474839,12,MUZHAKKUNNU,???????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474840,13,NALLUR,????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474841,14,PARAKANDAM,??????????
221233,MUZHAKKUNNU,Village Panchayat,KANNUR,PERAVOOR,1474842,15,KUNNATHUR,????????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474843,1,MEL MURINGODI,????? ??????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474844,2,MURINGODI,??????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474845,3,PUTHUSSERY,??????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474846,4,VALAYANGAD,?????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474847,5,MADAPURACHAL,??????????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474848,6,MANATHANA,??????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474849,7,KALLADI,??????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474850,8,THONDIYIL,???????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474851,9,THETTUVAZHY,?????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474852,10,MULLERICKAL,??????????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474853,11,PERAVOOR,?????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474854,12,IRIPRAKKUNNU,??????????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474855,13,KUNITHALA,????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474856,14,THERU,????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474857,15,VELLERVALLY,?????????????
221234,PERAVOOR,Village Panchayat,KANNUR,PERAVOOR,1474858,16,KOTTUMANGA,???????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474859,1,CHITTADI,???????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474860,2,THERTHALLI,????????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474861,3,RAYAROME,?????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474862,4,MOONNAMKUNNU,?????????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474863,5,PARAPPA,?????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474864,6,KUTTAPARAMBA,????????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474865,7,ALAKODE,????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474866,8,OTTATHAI,????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474867,9,KAPPIMALA,????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474868,10,NELLIKUNNU,????????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474869,11,KAVUMKUDI,?????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474870,12,KOOLAMBI,????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474871,13,NARIYAMPARA,????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474872,14,KOTTAYAD,?????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474873,15,NELLIPARA,?????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474874,16,ARANGAM,??????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474875,17,NEDUVODE,????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474876,18,MARIGIRY,????????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474877,19,THIMIRI,??????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474878,20,CHERUPARA,???????
221235,ALAKODE,Village Panchayat,KANNUR,TALIPARAMBA,1474879,21,KOODAPRAM,???????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474880,1,PERUMPADAVU,??????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474881,2,ERUVATTY,?????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474882,3,KARINKAYAM,????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474883,4,THADIKKADAVU,?????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474884,5,MANATTY,???????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474885,6,KUTTIKKARI,???????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474886,7,KARUNAPURAM,?????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474887,8,MANGARA,????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474888,9,AMMAMKULAM,?????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474889,10,CHAPPARAPADAVU,????????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474890,11,PADAPPENGAD,????????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474891,12,SANTHIGIRI,??????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474892,13,KOOVERI,??????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474893,14,RAMAPURAM,???????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474894,15,THERANDI,???????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474895,16,KOTTAKKANAM,???????????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474896,17,EDAKKOME,???????
221236,CHAPPARAPADAVU,Village Panchayat,KANNUR,TALIPARAMBA,1474897,18,VIMALASSERI,??????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474898,1,KULATHUR,???????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474899,2,KANNADIPPARA,????????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474900,3,PAYATTYAL,???????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474901,4,CHALVAYAL,??????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474902,5,MAMMALATHKARI,????????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474903,6,CHUZHALI,?????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474904,7,NIDUVALOOR,???????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474905,8,KUNDAMKAI,????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474906,9,CHENGALAYI,?????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474907,10,PARIPPAYI,?????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474908,11,CHENGALAYI SOUTH,????????? ??????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474909,12,PERINKONNU,????????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474910,13,KOYYAM,???????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474911,14,PERINTHILERI,???????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474912,15,THERLAYI,?????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474913,16,MANAKKAD,????????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474914,17,THATTERI,???????
221237,CHENGALAI,Village Panchayat,KANNUR,TALIPARAMBA,1474915,18,MUNDATHADAM,??????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474916,1,CHANDAPPURA,?????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474917,2,KANDONTHAR,????????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474918,3,PANAPPUZHA,????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474919,4,MOODENGA,???????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474920,5,PARAVUR,???????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474921,6,AALAKKAD,????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474922,7,ERYAM,?????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474923,8,KANARAMVAYAL,??????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474924,9,CHERUVICHERI,??????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474925,10,KIZHAKKEKKARA,???????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474926,11,THEKKEKKARA,??????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474927,12,MEDICAL COLLEGE,????????????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474928,13,VILAYANKODE,???????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474929,14,CHITTANNUR,????????????
221220,KADANNAPALLY -PANAPUZHA,Village Panchayat,KANNUR,TALIPARAMBA,1474930,15,PADINJAREKKARA,?????????????
